status,card_present_flag,account,long_lat,txn_description,first_name,balance,date,gender,age,merchant_state,extraction,amount,transaction_id,customer_id,movement,month,dayofweek,hour,category
posted,n/a,ACC-3536132544,144.93 -37.79,INTER BANK,Heather,1679.94,2018-08-01,F,41,n/a,21:00:00,43.0,49eca434ba8b4f2eb68fcfe625ba2c1b,CUS-2348881191,debit,8,2,21,Others
authorized,1.0,ACC-1217063613,147.61 -37.82,SALES-POS,Kimberly,34.97,2018-08-01,F,27,VIC,21:01:28,7.29,3067a11e2cee4f2a97e4974249bbebb7,CUS-1739931018,debit,8,2,21,Purchase
authorized,1.0,ACC-3771436525,145.04 -37.92,POS,Derek,614.93,2018-08-01,M,20,VIC,21:19:59,27.82,753965c7dfc54261851cf247a6e9f7e7,CUS-3325710106,debit,8,2,21,Purchase
authorized,0.0,ACC-1598451071,153.41 -27.95,POS,Diana,986.58,2018-08-01,F,26,QLD,21:38:31,8.99,e1949cb88eb74ad1b0391347a221e938,CUS-2487424745,debit,8,2,21,Purchase
authorized,0.0,ACC-1683215619,138.67 -34.86,POS,Barry,279.86,2018-08-01,M,38,NSW,21:57:02,21.79,685889d91567454d8b1d7074bf195504,CUS-1604596597,debit,8,2,21,Purchase
posted,n/a,ACC-1710017148,150.82 -34.01,PAYMENT,Michelle,1569.58,2018-08-01,F,19,n/a,22:00:00,33.0,3252e03de44c4f0f98a7f52a21fe4972,CUS-883482547,debit,8,2,22,Others
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,976.26,2018-08-01,F,26,QLD,22:25:27,10.32,e9ff93190c9a4a088994e0f74b02e953,CUS-2487424745,debit,8,2,22,Purchase
authorized,1.0,ACC-2897221629,150.90 -34.37,POS,Scott,94.45,2018-08-01,M,23,NSW,22:55:45,19.04,65eebe02143248789fd503b381ff78b4,CUS-511326734,debit,8,2,22,Purchase
posted,n/a,ACC-2988263882,145.18 -37.90,PAYMENT,Michael,1884.41,2018-08-01,M,44,n/a,23:00:00,157.0,33ae744f14ac48a0abbe19b14c9f0f61,CUS-1233833708,debit,8,2,23,Others
posted,n/a,ACC-1973887809,115.78 -31.90,PAYMENT,Antonio,1767.37,2018-08-01,M,26,n/a,23:00:00,29.0,eda8b3879259416babb3a397d9c45e30,CUS-1646621553,debit,8,2,23,Others
posted,n/a,ACC-1349834573,145.17 -37.84,PAYMENT,Matthew,7014.77,2018-08-01,M,39,n/a,23:00:00,32.0,5fdab046bfbb404386499d6aa7e02228,CUS-1790886359,debit,8,2,23,Others
authorized,1.0,ACC-964839203,146.92 -36.07,SALES-POS,Michael,27923.06,2018-08-02,M,21,VIC,00:05:27,30.47,fbe3b2b4ceb54e3a83d89e0ec0644d9b,CUS-2059096722,debit,8,3,0,Purchase
authorized,0.0,ACC-3689607373,115.79 -31.79,SALES-POS,Virginia,1074.43,2018-08-02,F,20,WA,00:50:54,15.16,655e69df175447e2bef643ad678f6abb,CUS-127297539,debit,8,3,0,Purchase
authorized,1.0,ACC-1496451953,145.16 -37.84,POS,Ricky,163.59,2018-08-02,M,43,VIC,01:15:05,10.07,48d4e7bbc8ce4c998fb93bbffda6c852,CUS-3142625864,debit,8,3,1,Purchase
authorized,1.0,ACC-588564840,151.27 -33.76,SALES-POS,Isaiah,8306.12,2018-08-02,M,23,NSW,01:52:49,35.99,1f01f82de1664dfda7c4ab8dad0dafe5,CUS-1462656821,debit,8,3,1,Purchase
posted,n/a,ACC-1496451953,145.16 -37.84,INTER BANK,Ricky,147.59,2018-08-02,M,43,n/a,02:00:00,16.0,24aaa29ad4f042f8bd10eceac58fc6d8,CUS-3142625864,debit,8,3,2,Others
authorized,1.0,ACC-37709441,153.41 -28.01,SALES-POS,Charles,128.21,2018-08-02,M,18,QLD,02:16:45,32.06,9b024ce9e0be41b5adc21ef3c3a269d0,CUS-3336454548,debit,8,3,2,Purchase
authorized,1.0,ACC-1334819143,145.13 -37.70,SALES-POS,Christopher,58111.04,2018-08-02,M,33,VIC,02:43:47,43.7,85c6bc4eec2d47b38a338158f889ed68,CUS-3117610635,debit,8,3,2,Purchase
posted,n/a,ACC-1523339231,115.83 -31.90,PAYMENT,Tim,54980.99,2018-08-02,M,40,n/a,03:00:00,47.0,f4c6f64c5abb4073a6827e22706e2521,CUS-1816693151,debit,8,3,3,Others
posted,n/a,ACC-2890243754,153.32 -27.93,PAYMENT,Joseph,223.93,2018-08-02,M,37,n/a,03:00:00,52.0,c4c8649383e84c5ba4274e9226d42efa,CUS-2695611575,debit,8,3,3,Others
authorized,1.0,ACC-3021093232,149.83 -29.47,SALES-POS,Melissa,128.76,2018-08-02,F,30,VIC,03:57:08,36.07,a809195edcaf46568fc7f9cf06933c40,CUS-55310383,debit,8,3,3,Purchase
posted,n/a,ACC-2270192619,138.56 -35.27,PAYMENT,Darren,6630.82,2018-08-02,M,20,n/a,04:00:00,39.0,56530202274846da8195d47dc6068fd7,CUS-2110742437,debit,8,3,4,Others
posted,n/a,ACC-3536132544,144.93 -37.79,PAYMENT,Heather,1657.94,2018-08-02,F,41,n/a,04:00:00,22.0,859557e6ddfe423595075ed1cd73ed49,CUS-2348881191,debit,8,3,4,Others
authorized,1.0,ACC-3689607373,115.79 -31.79,SALES-POS,Virginia,1066.35,2018-08-02,F,20,WA,04:26:29,8.08,1cf407acb18544478565fac7bb04bfb7,CUS-127297539,debit,8,3,4,Purchase
authorized,1.0,ACC-154431271,153.09 -27.48,SALES-POS,Lori,15.93,2018-08-02,F,18,VIC,04:53:30,22.49,e270736b2b074f9fb88caed03a89d347,CUS-3702001629,debit,8,3,4,Purchase
posted,n/a,ACC-2171593283,146.94 -36.04,PAYMENT,Fernando,4298.5,2018-08-02,M,19,n/a,05:00:00,33.0,98c392ba9a4b47339a969e7199c5e4b4,CUS-2317998716,debit,8,3,5,Others
posted,n/a,ACC-2890243754,153.32 -27.93,PAYMENT,Joseph,205.93,2018-08-02,M,37,n/a,05:00:00,18.0,d58732b5d0e64c098b4f317ebf496ce1,CUS-2695611575,debit,8,3,5,Others
posted,n/a,ACC-3481401842,115.74 -31.72,PAYMENT,Tiffany,213.37,2018-08-02,F,25,n/a,06:00:00,46.0,fadf1da0485149ebb62314afcafc9e94,CUS-1669695324,debit,8,3,6,Others
posted,n/a,ACC-211792489,138.63 -34.93,PAYMENT,Jacqueline,3117.58,2018-08-02,F,30,n/a,06:00:00,47.0,a6f0f98713ea4e048542d32ce38f642a,CUS-497688347,debit,8,3,6,Others
authorized,1.0,ACC-4281711154,144.98 -37.84,POS,Eric,35305.32,2018-08-02,M,42,VIC,06:28:34,17.04,fd425f772c094d8e9dd4802f3666c0bd,CUS-3151318058,debit,8,3,6,Purchase
posted,n/a,ACC-2231965366,144.96 -37.84,PAYMENT,Linda,1580.32,2018-08-02,F,35,n/a,07:00:00,33.0,7fae30d872ba4c62b028c9b494a779fd,CUS-2155701614,debit,8,3,7,Others
posted,n/a,ACC-2259139624,144.66 -37.91,INTER BANK,Cindy,1146.46,2018-08-02,F,19,n/a,07:00:00,22.0,0fa1a5285c6b4704a4d5ba5c59c1b343,CUS-3174332735,debit,8,3,7,Others
posted,n/a,ACC-2776252858,144.95 -37.76,INTER BANK,Kristin,2074.79,2018-08-02,F,43,n/a,07:00:00,197.0,c49d9fe530a94268ba3e5855981f5d7a,CUS-4123612273,debit,8,3,7,Others
authorized,0.0,ACC-847145727,115.90 -31.92,POS,Michael,50671.14,2018-08-02,M,19,WA,07:20:44,1692.56,dc4ae2d4b0ec4643bf04445eee0d60d8,CUS-1609060617,debit,8,3,7,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,1917.11,2018-08-02,F,40,QLD,07:57:46,46.83,ea6093226962428b90595ce9bed3f015,CUS-1614226872,debit,8,3,7,Purchase
posted,n/a,ACC-2776252858,144.95 -37.76,PAYMENT,Kristin,2031.79,2018-08-02,F,43,n/a,08:00:00,43.0,852826a213da4102980e23b6cacdaaa1,CUS-4123612273,debit,8,3,8,Others
posted,n/a,ACC-574997646,150.79 -33.64,PAYMENT,Mackenzie,38.55,2018-08-02,F,18,n/a,08:00:00,151.0,33084ce6fa3743998092d4f2c427071f,CUS-586638664,debit,8,3,8,Others
authorized,1.0,ACC-2828321672,153.03 -27.51,POS,Stephanie,463.96,2018-08-02,F,53,QLD,08:08:02,6.48,498005fec6054a459538a3cb610526e2,CUS-1005756958,debit,8,3,8,Purchase
authorized,1.0,ACC-3879258709,143.83 -37.66,POS,Natasha,186236.3,2018-08-02,F,40,NSW,08:16:34,108.65,da7d50bf71c14c7f884a3328cff0467b,CUS-527400765,debit,8,3,8,Purchase
authorized,0.0,ACC-3954677887,115.72 -32.28,POS,Ruth,17.44,2018-08-02,F,47,WA,08:25:07,20.87,bdbd26386e8441ffaee17eeddf5ecea7,CUS-3716701010,debit,8,3,8,Purchase
authorized,1.0,ACC-4065652575,115.81 -31.82,SALES-POS,Lucas,2293.86,2018-08-02,M,21,SA,08:33:40,41.49,fa843fd8be634856978df16f243f1b8b,CUS-1117979751,debit,8,3,8,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,968.15,2018-08-02,F,26,QLD,08:42:13,8.11,61c858d71c9a4d40b66be9368076c940,CUS-2487424745,debit,8,3,8,Purchase
authorized,1.0,ACC-2153562714,116.00 -31.88,POS,Linda,847.49,2018-08-02,F,24,WA,08:50:46,12.97,f0db55df71b9413b8c408c0387020925,CUS-423725039,debit,8,3,8,Purchase
authorized,1.0,ACC-354106658,151.04 -33.80,SALES-POS,Christine,4428.26,2018-08-02,F,39,VIC,08:59:18,46.12,121428005e504a0380d6069b7767528b,CUS-2376382098,debit,8,3,8,Purchase
posted,n/a,ACC-3485804958,138.52 -35.01,PAYMENT,Jessica,16394.78,2018-08-02,F,34,n/a,09:00:00,27.0,7000019867204e318697a67ea1d8ac7b,CUS-1196156254,debit,8,3,9,Others
posted,n/a,ACC-1516130869,130.84 -12.45,INTER BANK,Jessica,104.4,2018-08-02,F,21,n/a,09:00:00,39.0,2f49ddaa14f04e96a2d19dcc27b8d477,CUS-325142416,debit,8,3,9,Others
authorized,0.0,ACC-3084464802,145.15 -37.76,POS,Susan,842.07,2018-08-02,F,19,VIC,09:03:53,25.7,90871d246cdb43729146ab6ccb78d9ae,CUS-1928710999,debit,8,3,9,Purchase
authorized,1.0,ACC-4163822186,149.03 -34.97,SALES-POS,Karen,2986.34,2018-08-02,F,26,SA,09:08:08,35.6,3569455b943e4a708e97675ba899bd7e,CUS-2630892467,debit,8,3,9,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,1872.72,2018-08-02,F,40,WA,09:12:22,44.39,3f04e8c7a5f6483289263a1b4f02a95a,CUS-1614226872,debit,8,3,9,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,1845.04,2018-08-02,F,40,QLD,09:16:36,27.68,8528dba42b854d2798fa048af404ac49,CUS-1614226872,debit,8,3,9,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,1826.34,2018-08-02,F,40,NSW,09:25:05,18.7,fb9a2978a4c142678510597fa808840b,CUS-1614226872,debit,8,3,9,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,SALES-POS,Rhonda,1816.34,2018-08-02,F,40,QLD,09:29:19,10.0,bcd6443cd0e848789ebee22dfa6535d0,CUS-1614226872,debit,8,3,9,Purchase
authorized,1.0,ACC-847145727,115.90 -31.92,SALES-POS,Michael,50657.65,2018-08-02,M,19,WA,09:33:33,13.49,110c5d35605f499a833ae94bbfc3742a,CUS-1609060617,debit,8,3,9,Purchase
authorized,0.0,ACC-1788473090,145.06 -37.95,SALES-POS,Rachael,344.8,2018-08-02,F,21,VIC,09:37:47,20.26,1660b57218f444508f46356d6d3f4661,CUS-134193016,debit,8,3,9,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,956.92,2018-08-02,F,26,QLD,09:46:16,11.23,4b3f555adc0b4ff095c31458032e0577,CUS-2487424745,debit,8,3,9,Purchase
authorized,1.0,ACC-1279356312,144.79 -37.73,POS,Tyler,1035.55,2018-08-02,M,44,VIC,09:50:30,31.81,5092d408f08a491f842632568b80970b,CUS-1892177589,debit,8,3,9,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,949.22,2018-08-02,F,26,QLD,09:54:44,7.7,4c418372cfd14a57a660a72376352f8a,CUS-2487424745,debit,8,3,9,Purchase
authorized,1.0,ACC-4065652575,115.81 -31.82,SALES-POS,Lucas,2285.02,2018-08-02,M,21,WA,09:58:58,8.84,2287bf597e6a47b59a85af1c7f4196ce,CUS-1117979751,debit,8,3,9,Purchase
authorized,1.0,ACC-721712940,145.09 -37.82,POS,Andrew,49743.84,2018-08-02,M,78,VIC,10:12:40,12.37,4a820c04e7ae4136a8e2779a2a41eff6,CUS-1646183815,debit,8,3,10,Purchase
authorized,1.0,ACC-559365433,147.31 -42.88,SALES-POS,Mary,159.66,2018-08-02,F,64,VIC,10:29:20,31.5,40e386bdc36a45e984537e154039f5af,CUS-1654129794,debit,8,3,10,Purchase
authorized,1.0,ACC-4258502723,145.45 -37.74,SALES-POS,Kimberly,521.73,2018-08-02,F,24,VIC,10:46:00,17.12,6dc295ac58bf4fd9997729e0ccfc7da8,CUS-3378712515,debit,8,3,10,Purchase
posted,n/a,ACC-3541460373,145.00 -37.83,PAYMENT,Jeffrey,2476.66,2018-08-02,M,24,n/a,11:00:00,41.0,114c12ff4117427aa5e400d4e794151f,CUS-1433879684,debit,8,3,11,Others
posted,n/a,ACC-4163822186,149.03 -34.97,PAY/SALARY,Karen,3907.05,2018-08-02,F,26,n/a,11:00:00,920.71,650e693a72da4fa3a83a5f89ffd38a26,CUS-2630892467,credit,8,3,11,Salary
posted,n/a,ACC-1608363396,151.22 -33.87,INTER BANK,Robert,1667.91,2018-08-02,M,20,n/a,11:00:00,24.0,a95c03c7db314519b5ab0b67d24551dc,CUS-2688605418,debit,8,3,11,Others
authorized,1.0,ACC-3485804958,138.52 -35.01,POS,Jessica,16373.36,2018-08-02,F,34,SA,11:00:54,21.42,914ec16cce474b61966558b9bf4aa4bb,CUS-1196156254,debit,8,3,11,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,941.23,2018-08-02,F,26,QLD,11:06:35,7.99,d47344bec5d3402aaee51e924368bd66,CUS-2487424745,debit,8,3,11,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,931.76,2018-08-02,F,26,NSW,11:12:16,9.47,1e9be2b1da234ed7b2268a6d542f1909,CUS-2487424745,debit,8,3,11,Purchase
authorized,1.0,ACC-37709441,153.41 -28.01,POS,Charles,107.79,2018-08-02,M,18,QLD,11:29:19,20.42,9d139ea68c034588a0fa95eb77e3b8a4,CUS-3336454548,debit,8,3,11,Purchase
authorized,1.0,ACC-1516130869,130.84 -12.45,POS,Jessica,96.25,2018-08-02,F,21,NT,11:35:00,8.15,6b23f17580594c76a04a057c6416fe37,CUS-325142416,debit,8,3,11,Purchase
authorized,1.0,ACC-1973887809,115.78 -31.90,POS,Antonio,1742.72,2018-08-02,M,26,WA,11:40:40,24.65,daab798cdc824168917207d15ccaf825,CUS-1646621553,debit,8,3,11,Purchase
authorized,0.0,ACC-211792489,138.63 -34.93,POS,Jacqueline,3047.08,2018-08-02,F,30,NSW,11:46:21,70.5,367480eb01f046c18feed88b514e288e,CUS-497688347,debit,8,3,11,Purchase
authorized,1.0,ACC-414431115,142.77 -37.06,SALES-POS,Amy,4.41,2018-08-02,F,43,NSW,11:52:02,23.45,131f8f53737e4ccea47dc25160f2ebac,CUS-2599279756,debit,8,3,11,Purchase
authorized,1.0,ACC-4281711154,144.98 -37.84,POS,Eric,35254.08,2018-08-02,M,42,VIC,11:57:43,51.24,d538d7642455404396a804c8860ba989,CUS-3151318058,debit,8,3,11,Purchase
posted,n/a,ACC-721712940,145.09 -37.82,PAY/SALARY,Andrew,50526.26,2018-08-02,M,78,n/a,12:00:00,782.42,087234ecb6994edbb66d56965387b885,CUS-1646183815,credit,8,3,12,Salary
posted,n/a,ACC-3879258709,143.83 -37.66,PHONE BANK,Natasha,186195.3,2018-08-02,F,40,n/a,12:00:00,41.0,531d40e876f04bad8882716ae4744fa4,CUS-527400765,debit,8,3,12,Others
posted,n/a,ACC-966140392,147.08 -37.97,PAYMENT,Joseph,715.75,2018-08-02,M,21,n/a,12:00:00,35.0,9a133bff514740489dae8a1541cd6787,CUS-537508723,debit,8,3,12,Others
authorized,1.0,ACC-211792489,138.63 -34.93,POS,Jacqueline,3008.22,2018-08-02,F,30,SA,12:10:00,38.86,3d3de230ced947adb8ecbbe6776e5086,CUS-497688347,debit,8,3,12,Purchase
authorized,1.0,ACC-1438600314,138.69 -34.84,SALES-POS,Maria,1903.7,2018-08-02,F,35,NSW,12:26:40,32.97,4f3e081f21a44a4ea76255d3ba37a842,CUS-2650223890,debit,8,3,12,Purchase
authorized,0.0,ACC-964839203,146.92 -36.07,POS,Michael,27898.89,2018-08-02,M,21,VIC,12:43:20,24.17,d3bbee0d1b5f4b39b9d28c2c377207dc,CUS-2059096722,debit,8,3,12,Purchase
posted,n/a,ACC-588564840,151.27 -33.76,INTER BANK,Isaiah,8189.12,2018-08-02,M,23,n/a,13:00:00,117.0,6d238aa5eee44618b88bed8647ef9966,CUS-1462656821,debit,8,3,13,Others
posted,n/a,ACC-2107684084,145.03 -37.88,PAY/SALARY,Richard,2511.5,2018-08-02,M,22,n/a,13:00:00,2218.73,f9fad2f5968d4d4398a23a5ac4410ec9,CUS-2283904812,credit,8,3,13,Salary
posted,n/a,ACC-4274272854,145.23 -37.86,PAYMENT,Timothy,2666.12,2018-08-02,M,20,n/a,13:00:00,15.0,9b0fa78459a04576940b30246fa9b65d,CUS-2484453271,debit,8,3,13,Others
authorized,1.0,ACC-2249586092,115.98 -32.07,SALES-POS,Edward,4158.41,2018-08-02,M,19,WA,13:00:00,13.75,677537138318437d933675a81abe82e4,CUS-443776336,debit,8,3,13,Purchase
authorized,1.0,ACC-2897221629,150.90 -34.37,SALES-POS,Scott,86.96,2018-08-02,M,23,NSW,13:18:10,7.49,33f1a5e76791481ba87822af875c9237,CUS-511326734,debit,8,3,13,Purchase
authorized,1.0,ACC-37709441,153.41 -28.01,SALES-POS,Charles,92.48,2018-08-02,M,18,QLD,13:36:21,15.31,cc7b3f7fc568408ea1bda1e87ddd9581,CUS-3336454548,debit,8,3,13,Purchase
authorized,0.0,ACC-3326339947,151.18 -33.80,POS,Eric,3130.0,2018-08-02,M,22,NSW,13:54:32,28.51,a50aa5346ffa415b8036b49944a6b660,CUS-326006476,debit,8,3,13,Purchase
posted,n/a,ACC-1349834573,145.17 -37.84,PAYMENT,Matthew,6954.77,2018-08-02,M,39,n/a,14:00:00,60.0,2251fa91e42948c196564d4974c407a1,CUS-1790886359,debit,8,3,14,Others
posted,n/a,ACC-1903037542,153.05 -27.61,PAY/SALARY,Jeffrey,1811.47,2018-08-02,M,30,n/a,14:00:00,1808.62,5afba8cabdd843a7a342304d37597606,CUS-860700529,credit,8,3,14,Salary
authorized,1.0,ACC-1973887809,115.78 -31.90,POS,Antonio,1712.39,2018-08-02,M,26,WA,14:10:03,30.33,61cb593714d74db9a4d0f8ec7422eb32,CUS-1646621553,debit,8,3,14,Purchase
authorized,1.0,ACC-2681137560,151.11 -33.99,SALES-POS,Nathaniel,14.26,2018-08-02,M,31,NSW,14:15:58,20.07,2cad4f55467a41c3b18100b109c7d0b7,CUS-2083971310,debit,8,3,14,Purchase
authorized,0.0,ACC-2920611728,144.96 -37.76,POS,Tyler,1948.27,2018-08-02,M,69,VIC,14:21:53,20.78,7d379856791e46ecae0b98325a80d633,CUS-1388323263,debit,8,3,14,Purchase
authorized,1.0,ACC-3827517394,151.12 -33.89,POS,Craig,30130.77,2018-08-02,M,28,NSW,14:27:48,32.67,ae418fa9e8a344d0a86787ecdd6f9e64,CUS-2663907001,debit,8,3,14,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,POS,Tonya,66.15,2018-08-02,F,27,QLD,14:33:43,50.93,7d7a3ecfe31d48c9af9d48da3c066a3f,CUS-3026014945,debit,8,3,14,Purchase
authorized,1.0,ACC-3084464802,145.15 -37.76,SALES-POS,Susan,823.87,2018-08-02,F,19,VIC,14:45:33,18.2,297858aca29c4fd293a738e83b7b4904,CUS-1928710999,debit,8,3,14,Purchase
authorized,1.0,ACC-4281711154,144.98 -37.84,POS,Eric,35238.13,2018-08-02,M,42,VIC,14:51:28,15.95,524a13b89114402db4e18e47eca671d6,CUS-3151318058,debit,8,3,14,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,SALES-POS,Rhonda,1791.0,2018-08-02,F,40,QLD,14:57:23,25.34,b647047b241d40ac9cbd4c9780750e6e,CUS-1614226872,debit,8,3,14,Purchase
posted,n/a,ACC-2988263882,145.18 -37.90,PAY/SALARY,Michael,2480.74,2018-08-02,M,44,n/a,15:00:00,596.33,a9eedbf0c69945ee96dcb914e4adfb62,CUS-1233833708,credit,8,3,15,Salary
posted,n/a,ACC-1037050564,153.10 -27.66,PAYMENT,Rhonda,1758.0,2018-08-02,F,40,n/a,15:00:00,33.0,a39ab9c73d394c2e98a02790f50db315,CUS-1614226872,debit,8,3,15,Others
posted,n/a,ACC-2970114956,144.89 -37.69,PAY/SALARY,Robert,6722.85,2018-08-02,M,26,n/a,15:00:00,1433.98,a1fcadbedbdc4895b0d77535ec72363d,CUS-880898248,credit,8,3,15,Salary
authorized,1.0,ACC-1788473090,145.06 -37.95,SALES-POS,Rachael,332.57,2018-08-02,F,21,VIC,15:03:41,12.23,2970deb2afcc42e09ab55cb7c566f793,CUS-134193016,debit,8,3,15,Purchase
authorized,1.0,ACC-3536132544,144.93 -37.79,POS,Heather,1550.27,2018-08-02,F,41,VIC,15:10:15,107.67,02e98a1a6fb94e2583dfd8a84bd152bc,CUS-2348881191,debit,8,3,15,Purchase
authorized,1.0,ACC-2674800293,144.96 -37.69,SALES-POS,Elizabeth,24268.73,2018-08-02,F,50,VIC,15:16:50,10.13,66b8e33e15894a44a9f87fb387cb19fb,CUS-2977593493,debit,8,3,15,Purchase
authorized,0.0,ACC-1903037542,153.05 -27.61,SALES-POS,Jeffrey,1789.31,2018-08-02,M,30,QLD,15:23:25,22.16,0b2c2a6432594d18aa906ead06b1c760,CUS-860700529,debit,8,3,15,Purchase
authorized,1.0,ACC-3941181087,115.79 -31.94,SALES-POS,Paul,1014.72,2018-08-02,M,25,WA,15:29:59,41.66,4f6aa62906854c9ba1f2aef97424ba37,CUS-3989008654,debit,8,3,15,Purchase
authorized,1.0,ACC-819621312,145.04 -37.85,SALES-POS,Michele,1236.27,2018-08-02,F,30,NSW,15:36:34,8.18,68594c8522694231827a7ea235f11c7c,CUS-1271030853,debit,8,3,15,Purchase
authorized,1.0,ACC-847145727,115.90 -31.92,SALES-POS,Michael,50637.85,2018-08-02,M,19,WA,15:43:09,19.8,0f0bb99523d549469fa428d91970675f,CUS-1609060617,debit,8,3,15,Purchase
authorized,1.0,ACC-2153562714,116.00 -31.88,SALES-POS,Linda,842.78,2018-08-02,F,24,WA,15:49:44,4.71,52b86db6e4424d31be20ceb9e5394753,CUS-423725039,debit,8,3,15,Purchase
authorized,1.0,ACC-1973887809,115.78 -31.90,SALES-POS,Antonio,1663.59,2018-08-02,M,26,WA,15:56:18,48.8,b7117939b9e4488ebb9e433058fe69a2,CUS-1646621553,debit,8,3,15,Purchase
posted,n/a,ACC-414431115,142.77 -37.06,PAY/SALARY,Amy,1634.77,2018-08-02,F,43,n/a,16:00:00,1630.36,4bc4bd009cab4de5b6734e66c9546b7f,CUS-2599279756,credit,8,3,16,Salary
posted,n/a,ACC-3881031190,149.19 -21.15,PAY/SALARY,Richard,1361.79,2018-08-02,M,37,n/a,16:00:00,916.75,d8511e188e98407ca0a3ef7049aae01b,CUS-3201519139,credit,8,3,16,Salary
authorized,1.0,ACC-3326339947,151.18 -33.80,POS,Eric,2866.56,2018-08-02,M,22,NSW,16:07:12,263.44,b649dd03b4b64f4b83de005e89d35ab3,CUS-326006476,debit,8,3,16,Purchase
authorized,1.0,ACC-574997646,150.79 -33.64,POS,Mackenzie,2.38,2018-08-02,F,18,NSW,16:23:36,36.17,cb538f413d8e42e48b75188da75f8706,CUS-586638664,debit,8,3,16,Purchase
authorized,1.0,ACC-1788473090,145.06 -37.95,POS,Rachael,326.94,2018-08-02,F,21,VIC,16:39:59,5.63,7d02cc08cecf4ddb8798413de3e35693,CUS-134193016,debit,8,3,16,Purchase
authorized,0.0,ACC-588564840,151.27 -33.76,POS,Isaiah,8144.24,2018-08-02,M,23,SA,16:56:23,44.88,71952cd706bd4b4bb26aee543a6ff8aa,CUS-1462656821,debit,8,3,16,Purchase
posted,n/a,ACC-588564840,151.27 -33.76,PAYMENT,Isaiah,7963.24,2018-08-02,M,23,n/a,17:00:00,181.0,786626f09e35494e8cbd31b6e91ecfa1,CUS-1462656821,debit,8,3,17,Others
posted,n/a,ACC-1279356312,144.79 -37.73,PAYMENT,Tyler,1020.55,2018-08-02,M,44,n/a,17:00:00,15.0,5810fea62c6542288f4a08f53071f6e3,CUS-1892177589,debit,8,3,17,Others
posted,n/a,ACC-1056639002,145.03 -37.91,PAY/SALARY,Michael,42790.09,2018-08-02,M,22,n/a,17:00:00,3195.01,914c8d4832cc42b99a37b5218ba84a80,CUS-3462882033,credit,8,3,17,Salary
posted,n/a,ACC-958000567,130.90 -12.37,PAYMENT,Sandra,263.09,2018-08-02,F,34,n/a,17:00:00,37.0,803db35e91a44c09897f34c7e062d3f1,CUS-4142663097,debit,8,3,17,Others
posted,n/a,ACC-53508546,150.62 -33.76,PAY/SALARY,Kimberly,1067.25,2018-08-02,F,35,n/a,17:00:00,725.32,7573c2cb8ab44dffbfa85361990e13da,CUS-72755508,credit,8,3,17,Salary
authorized,1.0,ACC-1243371644,150.90 -33.78,POS,Gregory,661.06,2018-08-02,M,42,NSW,17:07:29,28.16,7b49e0ea5d944e88bf3991f70a2c97e7,CUS-3904958894,debit,8,3,17,Purchase
authorized,1.0,ACC-2890243754,153.32 -27.93,SALES-POS,Joseph,200.94,2018-08-02,M,37,NSW,17:17:06,4.99,9a0fc559aa47424f87ca47b3d2e3d3eb,CUS-2695611575,debit,8,3,17,Purchase
authorized,1.0,ACC-1243371644,150.90 -33.78,POS,Gregory,636.59,2018-08-02,M,42,NSW,17:36:20,24.47,f6f7c8ad4d0b4d7bb6bf8450587badab,CUS-3904958894,debit,8,3,17,Purchase
authorized,1.0,ACC-4274272854,145.23 -37.86,SALES-POS,Timothy,2658.88,2018-08-02,M,20,VIC,17:45:57,7.24,979ec4292de44de79d50f9d23bb6309e,CUS-2484453271,debit,8,3,17,Purchase
authorized,1.0,ACC-964839203,146.92 -36.07,SALES-POS,Michael,27884.42,2018-08-02,M,21,VIC,17:55:34,14.47,f484507f5b0a46649ca51c8485b8c0f9,CUS-2059096722,debit,8,3,17,Purchase
posted,n/a,ACC-588564840,151.27 -33.76,PAYMENT,Isaiah,7922.24,2018-08-02,M,23,n/a,18:00:00,41.0,54671e0a7bbd4a73965206f39ed88ea2,CUS-1462656821,debit,8,3,18,Others
posted,n/a,ACC-1683215619,138.67 -34.86,PAYMENT,Barry,230.86,2018-08-02,M,38,n/a,18:00:00,49.0,f46c7d62edb949d7a3b1810562700ad8,CUS-1604596597,debit,8,3,18,Others
posted,n/a,ACC-3879258709,143.83 -37.66,PAYMENT,Natasha,186174.3,2018-08-02,F,40,n/a,18:00:00,21.0,a2e7d5fdee694a9abf056bb90023f6df,CUS-527400765,debit,8,3,18,Others
